
MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-10-20,72,59,45,47,39,36,71,50,28,30.18,29.91,29.82,10,10,7,18,8,23,0.08,7,Rain-Thunderstorm,303<br />
2015-10-21,50,47,43,47,44,42,100,93,86,30.34,30.21,30.02,10,6,1,16,8,22,0.79,8,Rain,55<br />
2015-10-22,46,45,43,43,43,42,92,89,86,30.20,29.97,29.81,10,7,0,14,5,16,0.70,8,Rain,63<br />
2015-10-23,62,50,38,42,37,32,96,66,35,30.16,29.97,29.80,10,8,1,28,12,35,T,7,,359<br />
2015-10-24,65,50,35,37,29,16,82,49,16,30.20,30.14,30.11,10,10,10,15,9,17,0.00,1,,177<br />
2015-10-25,71,55,39,38,30,20,79,47,15,30.16,30.07,29.96,10,10,7,16,8,18,0.00,5,,189<br />
2015-10-26,62,53,44,40,38,35,76,59,42,29.95,29.89,29.83,10,10,10,15,9,19,0.00,6,,212<br />
2015-10-27,61,47,33,37,32,24,85,58,30,30.06,29.87,29.72,10,10,10,29,12,36,T,5,,287<br />
2015-10-28,63,46,28,30,24,13,92,54,15,30.04,29.88,29.76,10,10,10,14,8,15,0.00,4,,146<br />
2015-10-29,61,48,34,32,29,26,75,52,29,29.90,29.81,29.72,10,10,10,17,7,19,0.00,6,,217<br />
2015-10-30,52,43,34,37,32,30,76,60,44,29.87,29.78,29.70,10,10,10,18,10,25,T,5,Rain,285<br />
2015-10-31,69,53,37,29,26,23,64,41,17,29.93,29.85,29.73,10,10,10,23,11,31,0.00,2,,250<br />
2015-11-1,72,57,41,28,24,17,55,34,13,29.91,29.83,29.77,10,10,10,17,10,21,0.00,4,,214<br />
2015-11-2,73,56,39,30,24,21,59,38,16,29.88,29.72,29.61,10,10,10,18,10,22,0.00,1,,164<br />
2015-11-3,75,59,43,22,16,8,34,21,7,29.65,29.58,29.51,10,10,10,25,16,32,0.00,1,,195<br />
2015-11-4,61,48,35,42,34,23,93,60,27,29.79,29.67,29.51,10,9,3,25,12,36,0.39,5,Rain-Snow-Thunderstorm,8<br />
2015-11-5,46,39,31,33,30,20,96,72,48,30.06,29.88,29.71,10,5,0,16,6,23,0.49,7,Fog-Rain-Snow,268<br />
2015-11-6,46,37,27,29,26,19,92,65,37,30.38,30.18,30.01,10,8,0,22,8,25,0.00,5,Fog,335<br />
2015-11-7,54,40,25,24,20,8,92,55,17,30.41,30.28,30.12,10,10,10,16,10,19,0.00,0,,185<br />
2015-11-8,68,47,25,28,19,9,75,43,10,30.11,29.96,29.85,10,10,10,14,8,15,0.00,0,,211<br />
2015-11-9,58,45,31,24,20,17,64,43,21,29.95,29.86,29.76,10,10,10,15,9,16,0.00,2,,184<br />
2015-11-10,67,50,33,30,21,9,76,44,11,29.81,29.66,29.52,10,10,9,30,14,36,0.00,2,,236<br />
2015-11-11,44,38,31,30,24,14,92,63,33,30.06,29.81,29.53,10,6,0,30,19,37,0.37,5,Fog-Snow,322<br />
2015-11-12,48,35,21,24,19,13,78,58,37,30.30,30.21,30.08,10,10,10,23,10,30,0.00,1,,140<br />
2015-11-13,59,41,23,21,17,8,75,44,13,30.25,30.15,30.06,10,10,10,15,9,17,0.00,0,,208<br />
2015-11-14,65,47,29,26,19,15,56,36,16,30.10,30.00,29.91,10,10,10,15,9,19,0.00,0,,198<br />
2015-11-15,64,49,34,21,14,8,56,34,12,29.90,29.71,29.44,10,10,10,21,9,24,0.00,2,,212<br />
2015-11-16,50,40,30,34,24,10,92,59,25,29.66,29.50,29.36,10,6,0,33,14,39,0.50,7,Fog-Rain-Snow,335<br />
2015-11-17,40,33,26,30,24,16,92,66,40,29.77,29.70,29.58,10,5,0,46,20,57,0.05,6,Fog-Snow,337<br />
2015-11-18,51,36,21,26,21,17,84,57,29,30.06,29.70,29.42,10,10,10,44,19,57,0.00,3,,271<br />
2015-11-19,47,34,21,29,22,16,84,59,34,30.13,30.03,29.87,10,10,10,18,7,23,0.00,2,,152<br />
2015-11-20,52,36,20,31,23,14,92,67,42,30.46,30.12,29.79,10,5,0,28,12,35,0.13,6,Fog-Snow,12<br />
2015-11-21,44,25,5,22,12,2,91,60,29,30.51,30.30,30.08,10,10,10,16,8,19,0.00,3,,192<br />
2015-11-22,60,40,20,29,18,8,59,40,21,30.09,30.04,29.99,10,10,10,16,8,19,0.00,0,,246<br />
2015-11-23,59,46,32,28,21,17,64,44,23,30.04,29.95,29.83,10,10,10,16,10,21,0.00,3,,198<br />
2015-11-24,64,48,32,27,18,13,64,39,14,29.81,29.74,29.64,10,10,10,16,10,20,0.00,4,,207<br />
2015-11-25,45,35,25,26,22,17,92,63,33,30.08,29.90,29.64,10,8,2,23,12,28,T,7,Snow,62<br />
2015-11-26,25,20,14,22,17,10,96,87,77,30.54,30.24,30.04,6,3,0,17,11,20,0.03,8,Fog-Snow,58<br />
2015-11-27,20,12,3,17,9,-1,92,86,80,30.63,30.44,30.25,10,7,1,12,7,17,0.01,7,Fog-Snow,101<br />
2015-11-28,24,21,17,17,15,14,92,85,77,30.34,30.23,30.12,10,7,2,8,5,13,0.01,8,Snow,293<br />
2015-11-29,25,23,20,19,17,16,92,80,68,30.21,30.11,29.95,9,4,0,7,3,11,0.05,8,Fog-Snow,344<br />
2015-11-30,31,24,16,19,14,4,92,68,43,30.06,29.98,29.87,10,7,1,18,8,,0.10,5,Snow,264<br />
2015-12-1,40,28,16,21,13,4,59,46,33,30.11,29.99,29.89,10,10,10,21,10,27,0.00,6,,235<br />
2015-12-2,50,34,18,26,16,9,69,47,24,30.24,30.16,30.10,10,10,10,16,8,19,0.00,2,,180<br />
2015-12-3,47,37,27,25,20,16,69,51,33,30.31,30.21,30.12,10,10,10,20,10,23,0.00,3,,185<br />
2015-12-4,59,43,26,30,23,16,75,50,24,30.09,30.00,29.88,10,10,10,13,6,16,0.00,4,,207<br />
2015-12-5,45,34,22,27,22,12,75,58,40,30.51,30.27,29.96,10,10,10,14,7,16,0.00,4,,235<br />
2015-12-6,56,39,22,26,15,6,68,43,18,30.46,30.30,30.13,10,10,10,18,10,22,0.00,4,,209<br />
2015-12-7,62,44,25,28,18,9,58,39,19,30.15,29.98,29.72,10,10,10,23,9,29,0.00,5,,185<br />
2015-12-8,59,47,34,26,23,20,49,36,23,29.94,29.87,29.74,10,10,10,31,15,39,0.00,5,,268<br />
2015-12-9,69,53,36,24,19,14,46,30,13,29.88,29.71,29.58,10,10,10,41,13,50,0.00,6,,223<br />
2015-12-10,64,49,34,22,18,12,52,33,14,29.86,29.60,29.37,10,10,10,36,16,43,0.00,4,,209<br />
2015-12-11,51,41,31,28,22,18,78,53,27,29.74,29.56,29.35,10,10,10,24,11,31,0.00,7,,80<br />
2015-12-12,33,29,24,27,25,19,92,78,63,29.99,29.84,29.73,10,4,0,16,8,19,0.25,8,Fog-Snow,357<br />
2015-12-13,40,30,19,25,20,14,88,68,48,29.92,29.76,29.56,10,10,7,16,7,17,0.00,4,,228<br />
2015-12-14,40,29,18,23,19,14,91,72,52,29.59,29.50,29.41,10,10,7,16,9,19,0.00,3,,286<br />
2015-12-15,25,19,12,23,16,7,96,81,65,29.86,29.55,29.36,10,2,0,30,16,36,0.32,8,Fog-Snow,354<br />
2015-12-16,28,20,11,11,6,2,76,59,42,30.00,29.92,29.83,10,10,10,18,10,22,0.00,3,,188<br />
2015-12-17,20,10,0,9,4,-6,86,71,56,30.25,30.12,29.93,10,9,2,20,10,24,0.01,4,Snow,214<br />
2015-12-18,48,30,11,25,15,-1,68,54,40,30.17,30.09,30.01,10,10,10,20,9,21,0.00,2,,208<br />
2015-12-19,52,38,24,26,21,15,68,53,37,30.06,29.91,29.70,10,10,10,23,14,31,0.00,4,,199<br />
2015-12-20,48,37,26,29,23,19,85,62,38,29.80,29.70,29.62,10,10,10,29,12,39,0.00,5,,178<br />
2015-12-21,46,35,24,23,18,13,81,54,27,29.90,29.74,29.50,10,10,10,23,9,27,0.00,4,Fog,219<br />
2015-12-22,47,37,27,27,23,17,85,65,45,29.44,29.35,29.21,10,9,2,21,10,24,0.01,6,Snow,179<br />
2015-12-23,37,29,21,24,19,5,92,68,44,29.63,29.45,29.34,10,10,6,28,10,32,T,4,Snow,199<br />
2015-12-24,35,25,15,8,3,-2,56,39,22,29.96,29.84,29.64,10,10,10,26,12,34,0.00,3,,215<br />
2015-12-25,26,21,15,20,15,7,91,71,50,29.98,29.76,29.62,10,5,0,23,8,27,0.12,7,Fog-Snow,336<br />
2015-12-26,19,11,3,13,7,-2,88,72,56,30.71,30.32,29.87,10,8,2,26,10,32,T,6,Snow,26<br />
2015-12-27,26,15,3,12,4,-2,86,71,55,30.62,30.44,30.14,10,10,10,20,11,23,0.00,2,,170<br />
2015-12-28,26,13,0,12,6,-3,87,71,55,30.08,29.95,29.79,10,8,5,12,5,14,0.00,2,,220<br />
2015-12-29,20,13,5,8,6,2,87,72,56,30.14,30.04,29.89,10,10,6,9,6,11,0.00,4,,81<br />
2015-12-30,26,14,2,9,6,-1,83,65,46,30.32,30.22,30.11,10,9,6,13,5,14,0.00,5,,182<br />
2015-12-31,24,14,4,12,6,1,87,71,54,30.63,30.46,30.31,10,7,3,14,7,14,T,3,Snow,191<br />
